"Date","Day","Month","Year","Transect","East","West","Offshore_Inshore"
2004-01-12,12,1,2004,"EvansHead",26.5750007629395,NA,NA
2004-01-12,12,1,2004,"NorthSolitary",NA,NA,NA
2004-01-13,13,1,2004,"CapeByron",NA,NA,NA
2004-01-13,13,1,2004,"DiamondHead",NA,NA,NA
2004-01-13,13,1,2004,"EvansHead",NA,NA,NA
2004-01-13,13,1,2004,"NorthSolitary",NA,NA,NA
2004-01-14,14,1,2004,"CapeByron",NA,NA,NA
2004-01-14,14,1,2004,"DiamondHead",NA,NA,NA
2004-01-14,14,1,2004,"EvansHead",NA,NA,NA
2004-01-14,14,1,2004,"NorthSolitary",NA,NA,NA
2004-01-15,15,1,2004,"CapeByron",NA,NA,NA
2004-01-15,15,1,2004,"DiamondHead",NA,NA,NA
2004-01-15,15,1,2004,"EvansHead",NA,NA,NA
2004-01-15,15,1,2004,"NorthSolitary",NA,NA,NA
2004-01-16,16,1,2004,"CapeByron",NA,NA,NA
2004-01-16,16,1,2004,"DiamondHead",NA,NA,NA
2004-01-16,16,1,2004,"EvansHead",NA,NA,NA
2004-01-16,16,1,2004,"NorthSolitary",NA,NA,NA
2004-01-17,17,1,2004,"CapeByron",NA,NA,NA
2004-01-17,17,1,2004,"DiamondHead",24.8600006103516,NA,NA
2004-01-17,17,1,2004,"EvansHead",NA,NA,NA
2004-01-17,17,1,2004,"NorthSolitary",NA,NA,NA
2004-01-18,18,1,2004,"CapeByron",NA,NA,NA
2004-01-18,18,1,2004,"DiamondHead",NA,NA,NA
2004-01-18,18,1,2004,"EvansHead",NA,NA,NA
2004-01-18,18,1,2004,"NorthSolitary",24.4850006103516,23.5200004577637,0.965000152587901
2004-01-19,19,1,2004,"CapeByron",NA,NA,NA
2004-01-19,19,1,2004,"DiamondHead",23.1550006866455,22.0149993896484,1.1400012969971
2004-01-19,19,1,2004,"EvansHead",NA,24.6499996185303,NA
2004-01-19,19,1,2004,"NorthSolitary",NA,NA,NA
2004-01-20,20,1,2004,"CapeByron",NA,NA,NA
2004-01-20,20,1,2004,"DiamondHead",NA,NA,NA
2004-01-20,20,1,2004,"EvansHead",NA,NA,NA
2004-01-20,20,1,2004,"NorthSolitary",NA,NA,NA
2004-01-21,21,1,2004,"CapeByron",27.0200004577637,NA,NA
2004-01-21,21,1,2004,"DiamondHead",NA,NA,NA
2004-01-21,21,1,2004,"EvansHead",27.2749996185303,NA,NA
2004-01-21,21,1,2004,"NorthSolitary",NA,NA,NA
2004-01-22,22,1,2004,"CapeByron",NA,26.0499992370605,NA
2004-01-22,22,1,2004,"DiamondHead",24.4599990844727,21.6100006103516,2.8499984741211
2004-01-22,22,1,2004,"EvansHead",26.5849990844727,23.4400005340576,3.1449985504151
2004-01-22,22,1,2004,"NorthSolitary",20.7299995422363,23.4449996948242,-2.7150001525879
2004-01-23,23,1,2004,"CapeByron",NA,NA,NA
2004-01-23,23,1,2004,"DiamondHead",NA,NA,NA
2004-01-23,23,1,2004,"EvansHead",NA,NA,NA
2004-01-23,23,1,2004,"NorthSolitary",NA,NA,NA
2004-01-24,24,1,2004,"CapeByron",NA,NA,NA
2004-01-24,24,1,2004,"DiamondHead",NA,NA,NA
2004-01-24,24,1,2004,"EvansHead",NA,22.4549999237061,NA
2004-01-24,24,1,2004,"NorthSolitary",NA,NA,NA
2004-01-25,25,1,2004,"CapeByron",NA,NA,NA
2004-01-25,25,1,2004,"DiamondHead",NA,NA,NA
2004-01-25,25,1,2004,"EvansHead",NA,NA,NA
2004-01-25,25,1,2004,"NorthSolitary",NA,NA,NA
2004-01-26,26,1,2004,"CapeByron",28.8700008392334,26.2900009155273,2.5799999237061
2004-01-26,26,1,2004,"DiamondHead",25.75,25.1450004577637,0.6049995422363
2004-01-26,26,1,2004,"EvansHead",29.1800003051758,23.4799995422363,5.7000007629395
2004-01-26,26,1,2004,"NorthSolitary",25.4400005340576,24,1.4400005340576
2004-01-27,27,1,2004,"CapeByron",NA,NA,NA
2004-01-27,27,1,2004,"DiamondHead",NA,NA,NA
2004-01-27,27,1,2004,"EvansHead",25.2549991607666,25.0599994659424,0.194999694824201
2004-01-27,27,1,2004,"NorthSolitary",NA,NA,NA
2004-01-28,28,1,2004,"CapeByron",28.3299999237061,26.8150005340576,1.5149993896485
2004-01-28,28,1,2004,"DiamondHead",NA,NA,NA
2004-01-28,28,1,2004,"EvansHead",25.3449993133545,25.1000003814697,0.244998931884798
2004-01-28,28,1,2004,"NorthSolitary",NA,NA,NA
2004-01-29,29,1,2004,"CapeByron",NA,NA,NA
2004-01-29,29,1,2004,"DiamondHead",NA,NA,NA
2004-01-29,29,1,2004,"EvansHead",NA,NA,NA
2004-01-29,29,1,2004,"NorthSolitary",NA,NA,NA
2004-01-30,30,1,2004,"CapeByron",NA,NA,NA
2004-01-30,30,1,2004,"DiamondHead",NA,NA,NA
2004-01-30,30,1,2004,"EvansHead",NA,NA,NA
2004-01-30,30,1,2004,"NorthSolitary",NA,NA,NA
2004-01-31,31,1,2004,"CapeByron",27.75,25.1650009155273,2.5849990844727
2004-01-31,31,1,2004,"DiamondHead",27.5100002288818,26.2099990844727,1.3000011444091
2004-01-31,31,1,2004,"EvansHead",25.5699996948242,25.7250003814697,-0.155000686645501
2004-01-31,31,1,2004,"NorthSolitary",25.9449996948242,24.1749992370605,1.7700004577637
2004-02-01,1,2,2004,"CapeByron",27.7950000762939,NA,NA
2004-02-01,1,2,2004,"DiamondHead",26.2649993896484,25.2049999237061,1.0599994659423
2004-02-01,1,2,2004,"EvansHead",25.75,NA,NA
2004-02-01,1,2,2004,"NorthSolitary",27.0499992370605,24.8400001525879,2.2099990844726
2004-02-02,2,2,2004,"CapeByron",NA,NA,NA
2004-02-02,2,2,2004,"DiamondHead",NA,NA,NA
2004-02-02,2,2,2004,"EvansHead",NA,NA,NA
2004-02-02,2,2,2004,"NorthSolitary",NA,NA,NA
2004-02-03,3,2,2004,"CapeByron",NA,NA,NA
2004-02-03,3,2,2004,"DiamondHead",25.9899997711182,24.5400009155273,1.4499988555909
2004-02-03,3,2,2004,"EvansHead",NA,NA,NA
2004-02-03,3,2,2004,"NorthSolitary",NA,NA,NA
2004-02-04,4,2,2004,"CapeByron",NA,NA,NA
2004-02-04,4,2,2004,"DiamondHead",24.8850002288818,24.7049999237061,0.1800003051757
2004-02-04,4,2,2004,"EvansHead",NA,22.875,NA
2004-02-04,4,2,2004,"NorthSolitary",24.9349994659424,24.6900005340576,0.244998931884801
2004-02-05,5,2,2004,"CapeByron",NA,NA,NA
2004-02-05,5,2,2004,"DiamondHead",NA,NA,NA
2004-02-05,5,2,2004,"EvansHead",NA,NA,NA
2004-02-05,5,2,2004,"NorthSolitary",NA,NA,NA
2004-02-06,6,2,2004,"CapeByron",27.0149993896484,NA,NA
2004-02-06,6,2,2004,"DiamondHead",NA,NA,NA
2004-02-06,6,2,2004,"EvansHead",27.2849998474121,23.6399993896484,3.6450004577637
2004-02-06,6,2,2004,"NorthSolitary",26.8199996948242,NA,NA
2004-02-07,7,2,2004,"CapeByron",NA,27.0049991607666,NA
2004-02-07,7,2,2004,"DiamondHead",NA,NA,NA
2004-02-07,7,2,2004,"EvansHead",NA,24.2700004577637,NA
2004-02-07,7,2,2004,"NorthSolitary",25.9750003814697,25.0200004577637,0.954999923706001
2004-02-08,8,2,2004,"CapeByron",NA,NA,NA
2004-02-08,8,2,2004,"DiamondHead",23.4449996948242,NA,NA
2004-02-08,8,2,2004,"EvansHead",NA,NA,NA
2004-02-08,8,2,2004,"NorthSolitary",NA,NA,NA
2004-02-09,9,2,2004,"CapeByron",28.1599998474121,26.9349994659424,1.2250003814697
2004-02-09,9,2,2004,"DiamondHead",21.6399993896484,NA,NA
2004-02-09,9,2,2004,"EvansHead",27.2450008392334,25.1499996185303,2.0950012207031
2004-02-09,9,2,2004,"NorthSolitary",NA,24.9899997711182,NA
2004-02-10,10,2,2004,"CapeByron",28.4950008392334,27.8999996185303,0.5950012207031
2004-02-10,10,2,2004,"DiamondHead",25.0249996185303,24.3250007629395,0.699998855590799
2004-02-10,10,2,2004,"EvansHead",28.0499992370605,25.0400009155273,3.0099983215332
2004-02-10,10,2,2004,"NorthSolitary",26.8700008392334,25.6849994659424,1.185001373291
2004-02-11,11,2,2004,"CapeByron",28.1499996185303,28.5049991607666,-0.354999542236303
2004-02-11,11,2,2004,"DiamondHead",23.375,NA,NA
2004-02-11,11,2,2004,"EvansHead",28.4750003814697,23.3400001525879,5.1350002288818
2004-02-11,11,2,2004,"NorthSolitary",26.5949993133545,25.3150005340576,1.2799987792969
2004-02-12,12,2,2004,"CapeByron",28.2900009155273,28.0750007629395,0.215000152587802
2004-02-12,12,2,2004,"DiamondHead",NA,NA,NA
2004-02-12,12,2,2004,"EvansHead",28.5550003051758,23.6049995422363,4.9500007629395
2004-02-12,12,2,2004,"NorthSolitary",26.9950008392334,NA,NA
2004-02-13,13,2,2004,"CapeByron",28.1000003814697,27.9650001525879,0.1350002288818
2004-02-13,13,2,2004,"DiamondHead",26.2649993896484,24.2150001525879,2.0499992370605
2004-02-13,13,2,2004,"EvansHead",28,23.2099990844727,4.7900009155273
2004-02-13,13,2,2004,"NorthSolitary",25.0100002288818,24.3850002288818,0.625
2004-02-14,14,2,2004,"CapeByron",NA,NA,NA
2004-02-14,14,2,2004,"DiamondHead",24.9899997711182,24.5799999237061,0.409999847412099
2004-02-14,14,2,2004,"EvansHead",NA,NA,NA
2004-02-14,14,2,2004,"NorthSolitary",NA,NA,NA
2004-02-15,15,2,2004,"CapeByron",NA,NA,NA
2004-02-15,15,2,2004,"DiamondHead",NA,NA,NA
2004-02-15,15,2,2004,"EvansHead",NA,NA,NA
2004-02-15,15,2,2004,"NorthSolitary",NA,NA,NA
2004-02-16,16,2,2004,"CapeByron",NA,NA,NA
2004-02-16,16,2,2004,"DiamondHead",NA,NA,NA
2004-02-16,16,2,2004,"EvansHead",NA,NA,NA
2004-02-16,16,2,2004,"NorthSolitary",NA,24.5049991607666,NA
2004-02-17,17,2,2004,"CapeByron",NA,NA,NA
2004-02-17,17,2,2004,"DiamondHead",26.2150001525879,25.5249996185303,0.690000534057603
2004-02-17,17,2,2004,"EvansHead",NA,NA,NA
2004-02-17,17,2,2004,"NorthSolitary",NA,NA,NA
2004-02-18,18,2,2004,"CapeByron",27.1100006103516,27.6399993896484,-0.529998779296797
2004-02-18,18,2,2004,"DiamondHead",25.0200004577637,24.6100006103516,0.409999847412099
2004-02-18,18,2,2004,"EvansHead",26.7600002288818,27.5049991607666,-0.744998931884801
2004-02-18,18,2,2004,"NorthSolitary",27.9799995422363,26.1550006866455,1.8249988555908
2004-02-19,19,2,2004,"CapeByron",27.3799991607666,28.6450004577637,-1.2650012969971
2004-02-19,19,2,2004,"DiamondHead",25.5799999237061,25.8649997711182,-0.284999847412099
2004-02-19,19,2,2004,"EvansHead",28.2250003814697,28.2600002288818,-0.0349998474120987
2004-02-19,19,2,2004,"NorthSolitary",28.3700008392334,NA,NA
2004-02-20,20,2,2004,"CapeByron",29.0699996948242,27.3299999237061,1.7399997711181
2004-02-20,20,2,2004,"DiamondHead",NA,24.3500003814697,NA
2004-02-20,20,2,2004,"EvansHead",NA,27.6299991607666,NA
2004-02-20,20,2,2004,"NorthSolitary",NA,26.25,NA
2004-02-21,21,2,2004,"CapeByron",NA,NA,NA
2004-02-21,21,2,2004,"DiamondHead",NA,NA,NA
2004-02-21,21,2,2004,"EvansHead",NA,NA,NA
2004-02-21,21,2,2004,"NorthSolitary",NA,NA,NA
2004-02-22,22,2,2004,"CapeByron",NA,NA,NA
2004-02-22,22,2,2004,"DiamondHead",NA,23.6700000762939,NA
2004-02-22,22,2,2004,"EvansHead",NA,NA,NA
2004-02-22,22,2,2004,"NorthSolitary",NA,NA,NA
2004-02-23,23,2,2004,"CapeByron",NA,27.7800006866455,NA
2004-02-23,23,2,2004,"DiamondHead",NA,NA,NA
2004-02-23,23,2,2004,"EvansHead",NA,NA,NA
2004-02-23,23,2,2004,"NorthSolitary",NA,NA,NA
2004-02-24,24,2,2004,"CapeByron",NA,NA,NA
2004-02-24,24,2,2004,"DiamondHead",NA,NA,NA
2004-02-24,24,2,2004,"EvansHead",NA,NA,NA
2004-02-24,24,2,2004,"NorthSolitary",NA,NA,NA
2004-02-25,25,2,2004,"CapeByron",NA,25.8799991607666,NA
2004-02-25,25,2,2004,"DiamondHead",NA,NA,NA
2004-02-25,25,2,2004,"EvansHead",NA,NA,NA
2004-02-25,25,2,2004,"NorthSolitary",NA,NA,NA
2004-02-26,26,2,2004,"CapeByron",NA,NA,NA
2004-02-26,26,2,2004,"DiamondHead",NA,NA,NA
2004-02-26,26,2,2004,"EvansHead",NA,25.6650009155273,NA
2004-02-26,26,2,2004,"NorthSolitary",NA,NA,NA
2004-02-27,27,2,2004,"CapeByron",25.5550003051758,26.1849994659424,-0.629999160766602
2004-02-27,27,2,2004,"DiamondHead",NA,NA,NA
2004-02-27,27,2,2004,"EvansHead",25.8449993133545,25.4300003051758,0.4149990081787
2004-02-27,27,2,2004,"NorthSolitary",24.7350006103516,25.3099994659424,-0.574998855590799
2004-02-28,28,2,2004,"CapeByron",25.4950008392334,NA,NA
2004-02-28,28,2,2004,"DiamondHead",NA,NA,NA
2004-02-28,28,2,2004,"EvansHead",NA,25.6900005340576,NA
2004-02-28,28,2,2004,"NorthSolitary",NA,NA,NA
2004-02-29,29,2,2004,"CapeByron",NA,NA,NA
2004-02-29,29,2,2004,"DiamondHead",24.4950008392334,NA,NA
2004-02-29,29,2,2004,"EvansHead",25.3400001525879,NA,NA
2004-02-29,29,2,2004,"NorthSolitary",NA,NA,NA
2004-03-01,1,3,2004,"CapeByron",NA,NA,NA
2004-03-01,1,3,2004,"DiamondHead",24.3400001525879,NA,NA
2004-03-01,1,3,2004,"EvansHead",NA,NA,NA
2004-03-01,1,3,2004,"NorthSolitary",NA,NA,NA
2004-03-02,2,3,2004,"CapeByron",22.3649997711182,NA,NA
2004-03-02,2,3,2004,"DiamondHead",NA,NA,NA
2004-03-02,2,3,2004,"EvansHead",25.6100006103516,NA,NA
2004-03-02,2,3,2004,"NorthSolitary",NA,NA,NA
2004-03-03,3,3,2004,"CapeByron",NA,NA,NA
2004-03-03,3,3,2004,"DiamondHead",NA,NA,NA
2004-03-03,3,3,2004,"EvansHead",NA,NA,NA
2004-03-03,3,3,2004,"NorthSolitary",25.1200008392334,NA,NA
2004-03-04,4,3,2004,"CapeByron",25.0100002288818,NA,NA
2004-03-04,4,3,2004,"DiamondHead",NA,24.875,NA
2004-03-04,4,3,2004,"EvansHead",24.9950008392334,25.8850002288818,-0.889999389648402
2004-03-04,4,3,2004,"NorthSolitary",NA,NA,NA
2004-03-05,5,3,2004,"CapeByron",NA,NA,NA
2004-03-05,5,3,2004,"DiamondHead",NA,NA,NA
2004-03-05,5,3,2004,"EvansHead",NA,NA,NA
2004-03-05,5,3,2004,"NorthSolitary",NA,NA,NA
2004-03-06,6,3,2004,"CapeByron",25.125,25.3099994659424,-0.184999465942401
2004-03-06,6,3,2004,"DiamondHead",NA,NA,NA
2004-03-06,6,3,2004,"EvansHead",24.3250007629395,NA,NA
2004-03-06,6,3,2004,"NorthSolitary",24.6650009155273,NA,NA
2004-03-07,7,3,2004,"CapeByron",26.4200000762939,26.3349990844727,0.0850009918212002
2004-03-07,7,3,2004,"DiamondHead",25.0550003051758,NA,NA
2004-03-07,7,3,2004,"EvansHead",NA,NA,NA
2004-03-07,7,3,2004,"NorthSolitary",NA,24.7849998474121,NA
2004-03-08,8,3,2004,"CapeByron",NA,NA,NA
2004-03-08,8,3,2004,"DiamondHead",NA,NA,NA
2004-03-08,8,3,2004,"EvansHead",NA,NA,NA
2004-03-08,8,3,2004,"NorthSolitary",NA,NA,NA
2004-03-09,9,3,2004,"CapeByron",27.1949996948242,26.6700000762939,0.524999618530302
2004-03-09,9,3,2004,"DiamondHead",25.3299999237061,24.5450000762939,0.784999847412202
2004-03-09,9,3,2004,"EvansHead",27.1800003051758,26.8500003814697,0.329999923706097
2004-03-09,9,3,2004,"NorthSolitary",26.5949993133545,25.8050003051758,0.7899990081787
2004-03-10,10,3,2004,"CapeByron",NA,NA,NA
2004-03-10,10,3,2004,"DiamondHead",NA,NA,NA
2004-03-10,10,3,2004,"EvansHead",NA,NA,NA
2004-03-10,10,3,2004,"NorthSolitary",NA,NA,NA
2004-03-11,11,3,2004,"CapeByron",NA,NA,NA
2004-03-11,11,3,2004,"DiamondHead",NA,NA,NA
2004-03-11,11,3,2004,"EvansHead",NA,NA,NA
2004-03-11,11,3,2004,"NorthSolitary",NA,NA,NA
2004-03-12,12,3,2004,"CapeByron",NA,NA,NA
2004-03-12,12,3,2004,"DiamondHead",NA,NA,NA
2004-03-12,12,3,2004,"EvansHead",NA,NA,NA
2004-03-12,12,3,2004,"NorthSolitary",NA,24.7600002288818,NA
2004-03-13,13,3,2004,"CapeByron",26.9449996948242,27.4099998474121,-0.465000152587898
2004-03-13,13,3,2004,"DiamondHead",NA,NA,NA
2004-03-13,13,3,2004,"EvansHead",26.9750003814697,26.1550006866455,0.819999694824201
2004-03-13,13,3,2004,"NorthSolitary",26.0900001525879,25.4950008392334,0.594999313354503
2004-03-14,14,3,2004,"CapeByron",NA,NA,NA
2004-03-14,14,3,2004,"DiamondHead",NA,NA,NA
2004-03-14,14,3,2004,"EvansHead",25.8649997711182,NA,NA
2004-03-14,14,3,2004,"NorthSolitary",NA,NA,NA
2004-03-15,15,3,2004,"CapeByron",NA,NA,NA
2004-03-15,15,3,2004,"DiamondHead",NA,NA,NA
2004-03-15,15,3,2004,"EvansHead",NA,NA,NA
2004-03-15,15,3,2004,"NorthSolitary",NA,NA,NA
2004-03-16,16,3,2004,"CapeByron",24.8400001525879,NA,NA
2004-03-16,16,3,2004,"DiamondHead",NA,24.9400005340576,NA
2004-03-16,16,3,2004,"EvansHead",25.4400005340576,NA,NA
2004-03-16,16,3,2004,"NorthSolitary",26.0149993896484,26.4500007629395,-0.435001373291101
2004-03-17,17,3,2004,"CapeByron",NA,NA,NA
2004-03-17,17,3,2004,"DiamondHead",25.9650001525879,24.9599990844727,1.0050010681152
2004-03-17,17,3,2004,"EvansHead",NA,NA,NA
2004-03-17,17,3,2004,"NorthSolitary",NA,NA,NA
2004-03-18,18,3,2004,"CapeByron",26.7049999237061,26.5750007629395,0.129999160766602
2004-03-18,18,3,2004,"DiamondHead",NA,NA,NA
2004-03-18,18,3,2004,"EvansHead",27.0949993133545,27.0699996948242,0.0249996185302983
2004-03-18,18,3,2004,"NorthSolitary",NA,NA,NA
2004-03-19,19,3,2004,"CapeByron",NA,26.3250007629395,NA
2004-03-19,19,3,2004,"DiamondHead",25.4150009155273,24.8400001525879,0.5750007629394
2004-03-19,19,3,2004,"EvansHead",NA,26.375,NA
2004-03-19,19,3,2004,"NorthSolitary",26.8500003814697,25.9699993133545,0.880001068115202
2004-03-20,20,3,2004,"CapeByron",NA,NA,NA
2004-03-20,20,3,2004,"DiamondHead",NA,25.0300006866455,NA
2004-03-20,20,3,2004,"EvansHead",NA,NA,NA
2004-03-20,20,3,2004,"NorthSolitary",23.8099994659424,25.8400001525879,-2.0300006866455
2004-03-21,21,3,2004,"CapeByron",NA,NA,NA
2004-03-21,21,3,2004,"DiamondHead",NA,NA,NA
2004-03-21,21,3,2004,"EvansHead",NA,NA,NA
2004-03-21,21,3,2004,"NorthSolitary",26.6049995422363,NA,NA
2004-03-22,22,3,2004,"CapeByron",NA,NA,NA
2004-03-22,22,3,2004,"DiamondHead",NA,NA,NA
2004-03-22,22,3,2004,"EvansHead",NA,NA,NA
2004-03-22,22,3,2004,"NorthSolitary",NA,NA,NA
2004-03-23,23,3,2004,"CapeByron",NA,NA,NA
2004-03-23,23,3,2004,"DiamondHead",NA,NA,NA
2004-03-23,23,3,2004,"EvansHead",NA,NA,NA
2004-03-23,23,3,2004,"NorthSolitary",NA,NA,NA
2004-03-24,24,3,2004,"CapeByron",NA,NA,NA
2004-03-24,24,3,2004,"DiamondHead",NA,NA,NA
2004-03-24,24,3,2004,"EvansHead",NA,NA,NA
2004-03-24,24,3,2004,"NorthSolitary",NA,NA,NA
2004-03-25,25,3,2004,"CapeByron",24.8649997711182,24.1949996948242,0.670000076293999
2004-03-25,25,3,2004,"DiamondHead",25.9249992370605,24.6599998474121,1.2649993896484
2004-03-25,25,3,2004,"EvansHead",24.9899997711182,NA,NA
2004-03-25,25,3,2004,"NorthSolitary",NA,24.9200000762939,NA
2004-03-26,26,3,2004,"CapeByron",NA,25.2399997711182,NA
2004-03-26,26,3,2004,"DiamondHead",25.6949996948242,24.7299995422363,0.965000152587901
2004-03-26,26,3,2004,"EvansHead",NA,25,NA
2004-03-26,26,3,2004,"NorthSolitary",27.5300006866455,25.3199996948242,2.2100009918213
2004-03-27,27,3,2004,"CapeByron",NA,25.0049991607666,NA
2004-03-27,27,3,2004,"DiamondHead",25.6200008392334,24.2399997711182,1.3800010681152
2004-03-27,27,3,2004,"EvansHead",25.2999992370605,24.6800003051758,0.619998931884702
2004-03-27,27,3,2004,"NorthSolitary",26.0499992370605,NA,NA
2004-03-28,28,3,2004,"CapeByron",NA,NA,NA
2004-03-28,28,3,2004,"DiamondHead",25.4899997711182,NA,NA
2004-03-28,28,3,2004,"EvansHead",NA,NA,NA
2004-03-28,28,3,2004,"NorthSolitary",NA,NA,NA
2004-03-29,29,3,2004,"CapeByron",NA,NA,NA
2004-03-29,29,3,2004,"DiamondHead",NA,NA,NA
2004-03-29,29,3,2004,"EvansHead",NA,NA,NA
2004-03-29,29,3,2004,"NorthSolitary",NA,NA,NA
2004-03-30,30,3,2004,"CapeByron",25.7299995422363,26.0200004577637,-0.290000915527401
2004-03-30,30,3,2004,"DiamondHead",25.9500007629395,24.5200004577637,1.4300003051758
2004-03-30,30,3,2004,"EvansHead",25.9200000762939,25.9150009155273,0.00499916076659801
2004-03-30,30,3,2004,"NorthSolitary",25.8199996948242,24.3400001525879,1.4799995422363
2004-03-31,31,3,2004,"CapeByron",24.6599998474121,NA,NA
2004-03-31,31,3,2004,"DiamondHead",NA,NA,NA
2004-03-31,31,3,2004,"EvansHead",24.7849998474121,24.3299999237061,0.454999923705998
2004-03-31,31,3,2004,"NorthSolitary",25.9549999237061,NA,NA
2004-04-01,1,4,2004,"CapeByron",25.0450000762939,24.5499992370605,0.495000839233398
2004-04-01,1,4,2004,"DiamondHead",27.4650001525879,NA,NA
2004-04-01,1,4,2004,"EvansHead",25.1900005340576,24.5699996948242,0.620000839233398
2004-04-01,1,4,2004,"NorthSolitary",26.125,25.0750007629395,1.0499992370605
2004-04-02,2,4,2004,"CapeByron",NA,NA,NA
2004-04-02,2,4,2004,"DiamondHead",NA,22.9899997711182,NA
2004-04-02,2,4,2004,"EvansHead",NA,NA,NA
2004-04-02,2,4,2004,"NorthSolitary",NA,NA,NA
2004-04-03,3,4,2004,"CapeByron",25.9349994659424,25.3950004577637,0.5399990081787
2004-04-03,3,4,2004,"DiamondHead",NA,NA,NA
2004-04-03,3,4,2004,"EvansHead",25.8950004577637,NA,NA
2004-04-03,3,4,2004,"NorthSolitary",26.3349990844727,24.7299995422363,1.6049995422364
2004-04-04,4,4,2004,"CapeByron",NA,NA,NA
2004-04-04,4,4,2004,"DiamondHead",NA,NA,NA
2004-04-04,4,4,2004,"EvansHead",26.5949993133545,26.0249996185303,0.569999694824201
2004-04-04,4,4,2004,"NorthSolitary",NA,NA,NA
2004-04-05,5,4,2004,"CapeByron",26.1800003051758,25.5249996185303,0.655000686645501
2004-04-05,5,4,2004,"DiamondHead",NA,NA,NA
2004-04-05,5,4,2004,"EvansHead",NA,25.1450004577637,NA
2004-04-05,5,4,2004,"NorthSolitary",NA,NA,NA
2004-04-06,6,4,2004,"CapeByron",NA,NA,NA
2004-04-06,6,4,2004,"DiamondHead",NA,NA,NA
2004-04-06,6,4,2004,"EvansHead",NA,NA,NA
2004-04-06,6,4,2004,"NorthSolitary",NA,NA,NA
2004-04-07,7,4,2004,"CapeByron",26.6550006866455,27.3050003051758,-0.649999618530298
2004-04-07,7,4,2004,"DiamondHead",NA,NA,NA
2004-04-07,7,4,2004,"EvansHead",27.9300003051758,NA,NA
2004-04-07,7,4,2004,"NorthSolitary",NA,NA,NA
2004-04-08,8,4,2004,"CapeByron",NA,NA,NA
2004-04-08,8,4,2004,"DiamondHead",NA,23.3899993896484,NA
2004-04-08,8,4,2004,"EvansHead",NA,NA,NA
