"Date","Day","Month","Year","Transect","East","West","Offshore_Inshore"
2004-01-12,12,1,2004,"EvansHead",26.5750007629395,NA,NA
2004-01-12,12,1,2004,"NorthSolitary",NA,NA,NA
2004-01-13,13,1,2004,"CapeByron",NA,NA,NA
2004-01-13,13,1,2004,"DiamondHead",NA,NA,NA
2004-01-13,13,1,2004,"EvansHead",NA,NA,NA
2004-01-13,13,1,2004,"NorthSolitary",NA,NA,NA
2004-01-14,14,1,2004,"CapeByron",NA,NA,NA
2004-01-14,14,1,2004,"DiamondHead",NA,NA,NA
2004-01-14,14,1,2004,"EvansHead",NA,NA,NA
2004-01-14,14,1,2004,"NorthSolitary",NA,NA,NA
2004-01-15,15,1,2004,"CapeByron",NA,NA,NA
2004-01-15,15,1,2004,"DiamondHead",NA,NA,NA
2004-01-15,15,1,2004,"EvansHead",NA,NA,NA
2004-01-15,15,1,2004,"NorthSolitary",NA,NA,NA
2004-01-16,16,1,2004,"CapeByron",NA,NA,NA
2004-01-16,16,1,2004,"DiamondHead",NA,NA,NA
2004-01-16,16,1,2004,"EvansHead",NA,NA,NA
2004-01-16,16,1,2004,"NorthSolitary",NA,NA,NA
2004-01-17,17,1,2004,"CapeByron",NA,NA,NA
2004-01-17,17,1,2004,"DiamondHead",24.8600006103516,NA,NA
2004-01-17,17,1,2004,"EvansHead",NA,NA,NA
2004-01-17,17,1,2004,"NorthSolitary",NA,NA,NA
2004-01-18,18,1,2004,"CapeByron",NA,NA,NA
2004-01-18,18,1,2004,"DiamondHead",NA,NA,NA
2004-01-18,18,1,2004,"EvansHead",NA,NA,NA
2004-01-18,18,1,2004,"NorthSolitary",24.4850006103516,NA,NA
2004-01-19,19,1,2004,"CapeByron",NA,NA,NA
2004-01-19,19,1,2004,"DiamondHead",23.1550006866455,22.5750007629395,0.579999923706001
2004-01-19,19,1,2004,"EvansHead",NA,NA,NA
2004-01-19,19,1,2004,"NorthSolitary",NA,NA,NA
2004-01-20,20,1,2004,"CapeByron",NA,NA,NA
2004-01-20,20,1,2004,"DiamondHead",NA,NA,NA
2004-01-20,20,1,2004,"EvansHead",NA,NA,NA
2004-01-20,20,1,2004,"NorthSolitary",NA,NA,NA
2004-01-21,21,1,2004,"CapeByron",27.0200004577637,NA,NA
2004-01-21,21,1,2004,"DiamondHead",NA,NA,NA
2004-01-21,21,1,2004,"EvansHead",27.2749996185303,NA,NA
2004-01-21,21,1,2004,"NorthSolitary",NA,NA,NA
2004-01-22,22,1,2004,"CapeByron",NA,24.9899997711182,NA
2004-01-22,22,1,2004,"DiamondHead",24.4599990844727,19.4150009155273,5.0449981689454
2004-01-22,22,1,2004,"EvansHead",26.5849990844727,22.6550006866455,3.9299983978272
2004-01-22,22,1,2004,"NorthSolitary",20.7299995422363,23.5750007629395,-2.8450012207032
2004-01-23,23,1,2004,"CapeByron",NA,NA,NA
2004-01-23,23,1,2004,"DiamondHead",NA,NA,NA
2004-01-23,23,1,2004,"EvansHead",NA,NA,NA
2004-01-23,23,1,2004,"NorthSolitary",NA,NA,NA
2004-01-24,24,1,2004,"CapeByron",NA,NA,NA
2004-01-24,24,1,2004,"DiamondHead",NA,NA,NA
2004-01-24,24,1,2004,"EvansHead",NA,22.6000003814697,NA
2004-01-24,24,1,2004,"NorthSolitary",NA,NA,NA
2004-01-25,25,1,2004,"CapeByron",NA,NA,NA
2004-01-25,25,1,2004,"DiamondHead",NA,NA,NA
2004-01-25,25,1,2004,"EvansHead",NA,NA,NA
2004-01-25,25,1,2004,"NorthSolitary",NA,NA,NA
2004-01-26,26,1,2004,"CapeByron",28.8700008392334,25.6200008392334,3.25
2004-01-26,26,1,2004,"DiamondHead",25.75,24.2849998474121,1.4650001525879
2004-01-26,26,1,2004,"EvansHead",29.1800003051758,24.3400001525879,4.8400001525879
2004-01-26,26,1,2004,"NorthSolitary",25.4400005340576,23.6599998474121,1.7800006866455
2004-01-27,27,1,2004,"CapeByron",NA,NA,NA
2004-01-27,27,1,2004,"DiamondHead",NA,NA,NA
2004-01-27,27,1,2004,"EvansHead",25.2549991607666,24.1200008392334,1.1349983215332
2004-01-27,27,1,2004,"NorthSolitary",NA,NA,NA
2004-01-28,28,1,2004,"CapeByron",28.3299999237061,NA,NA
2004-01-28,28,1,2004,"DiamondHead",NA,NA,NA
2004-01-28,28,1,2004,"EvansHead",25.3449993133545,24.625,0.719999313354499
2004-01-28,28,1,2004,"NorthSolitary",NA,NA,NA
2004-01-29,29,1,2004,"CapeByron",NA,NA,NA
2004-01-29,29,1,2004,"DiamondHead",NA,NA,NA
2004-01-29,29,1,2004,"EvansHead",NA,NA,NA
2004-01-29,29,1,2004,"NorthSolitary",NA,NA,NA
2004-01-30,30,1,2004,"CapeByron",NA,NA,NA
2004-01-30,30,1,2004,"DiamondHead",NA,NA,NA
2004-01-30,30,1,2004,"EvansHead",NA,NA,NA
2004-01-30,30,1,2004,"NorthSolitary",NA,NA,NA
2004-01-31,31,1,2004,"CapeByron",27.75,24.0499992370605,3.7000007629395
2004-01-31,31,1,2004,"DiamondHead",27.5100002288818,24.5300006866455,2.9799995422363
2004-01-31,31,1,2004,"EvansHead",25.5699996948242,24.6000003814697,0.969999313354499
2004-01-31,31,1,2004,"NorthSolitary",25.9449996948242,23.5450000762939,2.3999996185303
2004-02-01,1,2,2004,"CapeByron",27.7950000762939,24.5349998474121,3.2600002288818
2004-02-01,1,2,2004,"DiamondHead",26.2649993896484,NA,NA
2004-02-01,1,2,2004,"EvansHead",25.75,NA,NA
2004-02-01,1,2,2004,"NorthSolitary",27.0499992370605,24.5499992370605,2.5
2004-02-02,2,2,2004,"CapeByron",NA,NA,NA
2004-02-02,2,2,2004,"DiamondHead",NA,NA,NA
2004-02-02,2,2,2004,"EvansHead",NA,NA,NA
2004-02-02,2,2,2004,"NorthSolitary",NA,NA,NA
2004-02-03,3,2,2004,"CapeByron",NA,NA,NA
2004-02-03,3,2,2004,"DiamondHead",25.9899997711182,24.0249996185303,1.9650001525879
2004-02-03,3,2,2004,"EvansHead",NA,NA,NA
2004-02-03,3,2,2004,"NorthSolitary",NA,NA,NA
2004-02-04,4,2,2004,"CapeByron",NA,NA,NA
2004-02-04,4,2,2004,"DiamondHead",24.8850002288818,24.3449993133545,0.540000915527301
2004-02-04,4,2,2004,"EvansHead",NA,23.125,NA
2004-02-04,4,2,2004,"NorthSolitary",24.9349994659424,23.7549991607666,1.1800003051758
2004-02-05,5,2,2004,"CapeByron",NA,NA,NA
2004-02-05,5,2,2004,"DiamondHead",NA,NA,NA
2004-02-05,5,2,2004,"EvansHead",NA,NA,NA
2004-02-05,5,2,2004,"NorthSolitary",NA,NA,NA
2004-02-06,6,2,2004,"CapeByron",27.0149993896484,NA,NA
2004-02-06,6,2,2004,"DiamondHead",NA,NA,NA
2004-02-06,6,2,2004,"EvansHead",27.2849998474121,NA,NA
2004-02-06,6,2,2004,"NorthSolitary",26.8199996948242,NA,NA
2004-02-07,7,2,2004,"CapeByron",NA,26,NA
2004-02-07,7,2,2004,"DiamondHead",NA,NA,NA
2004-02-07,7,2,2004,"EvansHead",NA,24.1849994659424,NA
2004-02-07,7,2,2004,"NorthSolitary",25.9750003814697,24.5200004577637,1.454999923706
2004-02-08,8,2,2004,"CapeByron",NA,NA,NA
2004-02-08,8,2,2004,"DiamondHead",23.4449996948242,NA,NA
2004-02-08,8,2,2004,"EvansHead",NA,NA,NA
2004-02-08,8,2,2004,"NorthSolitary",NA,NA,NA
2004-02-09,9,2,2004,"CapeByron",28.1599998474121,25.7749996185303,2.3850002288818
2004-02-09,9,2,2004,"DiamondHead",21.6399993896484,NA,NA
2004-02-09,9,2,2004,"EvansHead",27.2450008392334,24.2549991607666,2.9900016784668
2004-02-09,9,2,2004,"NorthSolitary",NA,24.8250007629395,NA
2004-02-10,10,2,2004,"CapeByron",28.4950008392334,26.9850006103516,1.5100002288818
2004-02-10,10,2,2004,"DiamondHead",25.0249996185303,24.3250007629395,0.699998855590799
2004-02-10,10,2,2004,"EvansHead",28.0499992370605,25.1800003051758,2.8699989318847
2004-02-10,10,2,2004,"NorthSolitary",26.8700008392334,25.2099990844727,1.6600017547607
2004-02-11,11,2,2004,"CapeByron",28.1499996185303,27.2450008392334,0.9049987792969
2004-02-11,11,2,2004,"DiamondHead",23.375,NA,NA
2004-02-11,11,2,2004,"EvansHead",28.4750003814697,23.9099998474121,4.5650005340576
2004-02-11,11,2,2004,"NorthSolitary",26.5949993133545,24.9850006103516,1.6099987030029
2004-02-12,12,2,2004,"CapeByron",28.2900009155273,28.0100002288818,0.280000686645501
2004-02-12,12,2,2004,"DiamondHead",NA,NA,NA
2004-02-12,12,2,2004,"EvansHead",28.5550003051758,23.3299999237061,5.2250003814697
2004-02-12,12,2,2004,"NorthSolitary",26.9950008392334,NA,NA
2004-02-13,13,2,2004,"CapeByron",28.1000003814697,27.9300003051758,0.170000076293903
2004-02-13,13,2,2004,"DiamondHead",26.2649993896484,23.2999992370605,2.9650001525879
2004-02-13,13,2,2004,"EvansHead",28,22.8799991607666,5.1200008392334
2004-02-13,13,2,2004,"NorthSolitary",25.0100002288818,22.0450000762939,2.9650001525879
2004-02-14,14,2,2004,"CapeByron",NA,NA,NA
2004-02-14,14,2,2004,"DiamondHead",24.9899997711182,24.6200008392334,0.369998931884801
2004-02-14,14,2,2004,"EvansHead",NA,NA,NA
2004-02-14,14,2,2004,"NorthSolitary",NA,NA,NA
2004-02-15,15,2,2004,"CapeByron",NA,NA,NA
2004-02-15,15,2,2004,"DiamondHead",NA,NA,NA
2004-02-15,15,2,2004,"EvansHead",NA,NA,NA
2004-02-15,15,2,2004,"NorthSolitary",NA,NA,NA
2004-02-16,16,2,2004,"CapeByron",NA,NA,NA
2004-02-16,16,2,2004,"DiamondHead",NA,NA,NA
2004-02-16,16,2,2004,"EvansHead",NA,NA,NA
2004-02-16,16,2,2004,"NorthSolitary",NA,NA,NA
2004-02-17,17,2,2004,"CapeByron",NA,NA,NA
2004-02-17,17,2,2004,"DiamondHead",26.2150001525879,25.0100002288818,1.2049999237061
2004-02-17,17,2,2004,"EvansHead",NA,NA,NA
2004-02-17,17,2,2004,"NorthSolitary",NA,24.5349998474121,NA
2004-02-18,18,2,2004,"CapeByron",27.1100006103516,27.1949996948242,-0.0849990844725994
2004-02-18,18,2,2004,"DiamondHead",25.0200004577637,23.8099994659424,1.2100009918213
2004-02-18,18,2,2004,"EvansHead",26.7600002288818,26.8850002288818,-0.125
2004-02-18,18,2,2004,"NorthSolitary",27.9799995422363,25.0750007629395,2.9049987792968
2004-02-19,19,2,2004,"CapeByron",27.3799991607666,28.3799991607666,-1
2004-02-19,19,2,2004,"DiamondHead",25.5799999237061,25.9899997711182,-0.409999847412099
2004-02-19,19,2,2004,"EvansHead",28.2250003814697,25.9599990844727,2.265001296997
2004-02-19,19,2,2004,"NorthSolitary",28.3700008392334,NA,NA
2004-02-20,20,2,2004,"CapeByron",29.0699996948242,27.4099998474121,1.6599998474121
2004-02-20,20,2,2004,"DiamondHead",NA,23.9099998474121,NA
2004-02-20,20,2,2004,"EvansHead",NA,26.6450004577637,NA
2004-02-20,20,2,2004,"NorthSolitary",NA,25.2900009155273,NA
2004-02-21,21,2,2004,"CapeByron",NA,NA,NA
2004-02-21,21,2,2004,"DiamondHead",NA,NA,NA
2004-02-21,21,2,2004,"EvansHead",NA,NA,NA
2004-02-21,21,2,2004,"NorthSolitary",NA,NA,NA
2004-02-22,22,2,2004,"CapeByron",NA,NA,NA
2004-02-22,22,2,2004,"DiamondHead",NA,NA,NA
2004-02-22,22,2,2004,"EvansHead",NA,NA,NA
2004-02-22,22,2,2004,"NorthSolitary",NA,NA,NA
2004-02-23,23,2,2004,"CapeByron",NA,27.6550006866455,NA
2004-02-23,23,2,2004,"DiamondHead",NA,NA,NA
2004-02-23,23,2,2004,"EvansHead",NA,NA,NA
2004-02-23,23,2,2004,"NorthSolitary",NA,NA,NA
2004-02-24,24,2,2004,"CapeByron",NA,NA,NA
2004-02-24,24,2,2004,"DiamondHead",NA,NA,NA
2004-02-24,24,2,2004,"EvansHead",NA,NA,NA
2004-02-24,24,2,2004,"NorthSolitary",NA,NA,NA
2004-02-25,25,2,2004,"CapeByron",NA,NA,NA
2004-02-25,25,2,2004,"DiamondHead",NA,NA,NA
2004-02-25,25,2,2004,"EvansHead",NA,NA,NA
2004-02-25,25,2,2004,"NorthSolitary",NA,NA,NA
2004-02-26,26,2,2004,"CapeByron",NA,26.1749992370605,NA
2004-02-26,26,2,2004,"DiamondHead",NA,NA,NA
2004-02-26,26,2,2004,"EvansHead",NA,25.0499992370605,NA
2004-02-26,26,2,2004,"NorthSolitary",NA,NA,NA
2004-02-27,27,2,2004,"CapeByron",25.5550003051758,25.7800006866455,-0.225000381469702
2004-02-27,27,2,2004,"DiamondHead",NA,NA,NA
2004-02-27,27,2,2004,"EvansHead",25.8449993133545,24.7350006103516,1.1099987030029
2004-02-27,27,2,2004,"NorthSolitary",24.7350006103516,24.8299999237061,-0.0949993133544993
2004-02-28,28,2,2004,"CapeByron",25.4950008392334,25.0550003051758,0.440000534057599
2004-02-28,28,2,2004,"DiamondHead",NA,NA,NA
2004-02-28,28,2,2004,"EvansHead",NA,24.9899997711182,NA
2004-02-28,28,2,2004,"NorthSolitary",NA,NA,NA
2004-02-29,29,2,2004,"CapeByron",NA,NA,NA
2004-02-29,29,2,2004,"DiamondHead",24.4950008392334,24.8799991607666,-0.384998321533203
2004-02-29,29,2,2004,"EvansHead",25.3400001525879,NA,NA
2004-02-29,29,2,2004,"NorthSolitary",NA,NA,NA
2004-03-01,1,3,2004,"CapeByron",NA,NA,NA
2004-03-01,1,3,2004,"DiamondHead",24.3400001525879,NA,NA
2004-03-01,1,3,2004,"EvansHead",NA,NA,NA
2004-03-01,1,3,2004,"NorthSolitary",NA,NA,NA
2004-03-02,2,3,2004,"CapeByron",22.3649997711182,NA,NA
2004-03-02,2,3,2004,"DiamondHead",NA,NA,NA
2004-03-02,2,3,2004,"EvansHead",25.6100006103516,NA,NA
2004-03-02,2,3,2004,"NorthSolitary",NA,NA,NA
2004-03-03,3,3,2004,"CapeByron",NA,NA,NA
2004-03-03,3,3,2004,"DiamondHead",NA,23.1849994659424,NA
2004-03-03,3,3,2004,"EvansHead",NA,25.2250003814697,NA
2004-03-03,3,3,2004,"NorthSolitary",25.1200008392334,NA,NA
2004-03-04,4,3,2004,"CapeByron",25.0100002288818,26.0450000762939,-1.0349998474121
2004-03-04,4,3,2004,"DiamondHead",NA,23.7900009155273,NA
2004-03-04,4,3,2004,"EvansHead",24.9950008392334,25.2999992370605,-0.304998397827102
2004-03-04,4,3,2004,"NorthSolitary",NA,NA,NA
2004-03-05,5,3,2004,"CapeByron",NA,NA,NA
2004-03-05,5,3,2004,"DiamondHead",NA,NA,NA
2004-03-05,5,3,2004,"EvansHead",NA,NA,NA
2004-03-05,5,3,2004,"NorthSolitary",NA,NA,NA
2004-03-06,6,3,2004,"CapeByron",25.125,NA,NA
2004-03-06,6,3,2004,"DiamondHead",NA,NA,NA
2004-03-06,6,3,2004,"EvansHead",24.3250007629395,NA,NA
2004-03-06,6,3,2004,"NorthSolitary",24.6650009155273,NA,NA
2004-03-07,7,3,2004,"CapeByron",26.4200000762939,NA,NA
2004-03-07,7,3,2004,"DiamondHead",25.0550003051758,NA,NA
2004-03-07,7,3,2004,"EvansHead",NA,NA,NA
2004-03-07,7,3,2004,"NorthSolitary",NA,24.4599990844727,NA
2004-03-08,8,3,2004,"CapeByron",NA,NA,NA
2004-03-08,8,3,2004,"DiamondHead",NA,NA,NA
2004-03-08,8,3,2004,"EvansHead",NA,NA,NA
2004-03-08,8,3,2004,"NorthSolitary",NA,NA,NA
2004-03-09,9,3,2004,"CapeByron",27.1949996948242,26.8099994659424,0.3850002288818
2004-03-09,9,3,2004,"DiamondHead",25.3299999237061,NA,NA
2004-03-09,9,3,2004,"EvansHead",27.1800003051758,26.2350006103516,0.944999694824197
2004-03-09,9,3,2004,"NorthSolitary",26.5949993133545,25.4650001525879,1.1299991607666
2004-03-10,10,3,2004,"CapeByron",NA,NA,NA
2004-03-10,10,3,2004,"DiamondHead",NA,NA,NA
2004-03-10,10,3,2004,"EvansHead",NA,NA,NA
2004-03-10,10,3,2004,"NorthSolitary",NA,NA,NA
2004-03-11,11,3,2004,"CapeByron",NA,NA,NA
2004-03-11,11,3,2004,"DiamondHead",NA,NA,NA
2004-03-11,11,3,2004,"EvansHead",NA,NA,NA
2004-03-11,11,3,2004,"NorthSolitary",NA,NA,NA
2004-03-12,12,3,2004,"CapeByron",NA,NA,NA
2004-03-12,12,3,2004,"DiamondHead",NA,NA,NA
2004-03-12,12,3,2004,"EvansHead",NA,NA,NA
2004-03-12,12,3,2004,"NorthSolitary",NA,24.8700008392334,NA
2004-03-13,13,3,2004,"CapeByron",26.9449996948242,27.1650009155273,-0.2200012207031
2004-03-13,13,3,2004,"DiamondHead",NA,NA,NA
2004-03-13,13,3,2004,"EvansHead",26.9750003814697,25.1849994659424,1.7900009155273
2004-03-13,13,3,2004,"NorthSolitary",26.0900001525879,25.1849994659424,0.905000686645501
2004-03-14,14,3,2004,"CapeByron",NA,NA,NA
2004-03-14,14,3,2004,"DiamondHead",NA,NA,NA
2004-03-14,14,3,2004,"EvansHead",25.8649997711182,NA,NA
2004-03-14,14,3,2004,"NorthSolitary",NA,NA,NA
2004-03-15,15,3,2004,"CapeByron",NA,NA,NA
2004-03-15,15,3,2004,"DiamondHead",NA,NA,NA
2004-03-15,15,3,2004,"EvansHead",NA,25.6100006103516,NA
2004-03-15,15,3,2004,"NorthSolitary",NA,NA,NA
2004-03-16,16,3,2004,"CapeByron",24.8400001525879,26.3649997711182,-1.5249996185303
2004-03-16,16,3,2004,"DiamondHead",NA,25.1149997711182,NA
2004-03-16,16,3,2004,"EvansHead",25.4400005340576,26.2150001525879,-0.774999618530302
2004-03-16,16,3,2004,"NorthSolitary",26.0149993896484,25.7199993133545,0.295000076293899
2004-03-17,17,3,2004,"CapeByron",NA,NA,NA
2004-03-17,17,3,2004,"DiamondHead",25.9650001525879,24.3099994659424,1.6550006866455
2004-03-17,17,3,2004,"EvansHead",NA,NA,NA
2004-03-17,17,3,2004,"NorthSolitary",NA,NA,NA
2004-03-18,18,3,2004,"CapeByron",26.7049999237061,26.5450000762939,0.159999847412202
2004-03-18,18,3,2004,"DiamondHead",NA,NA,NA
2004-03-18,18,3,2004,"EvansHead",27.0949993133545,26.875,0.219999313354499
2004-03-18,18,3,2004,"NorthSolitary",NA,NA,NA
2004-03-19,19,3,2004,"CapeByron",NA,26.3199996948242,NA
2004-03-19,19,3,2004,"DiamondHead",25.4150009155273,24.3950004577637,1.0200004577636
2004-03-19,19,3,2004,"EvansHead",NA,NA,NA
2004-03-19,19,3,2004,"NorthSolitary",26.8500003814697,26.0049991607666,0.8450012207031
2004-03-20,20,3,2004,"CapeByron",NA,NA,NA
2004-03-20,20,3,2004,"DiamondHead",NA,23.875,NA
2004-03-20,20,3,2004,"EvansHead",NA,NA,NA
2004-03-20,20,3,2004,"NorthSolitary",23.8099994659424,26.2150001525879,-2.4050006866455
2004-03-21,21,3,2004,"CapeByron",NA,NA,NA
2004-03-21,21,3,2004,"DiamondHead",NA,NA,NA
2004-03-21,21,3,2004,"EvansHead",NA,NA,NA
2004-03-21,21,3,2004,"NorthSolitary",26.6049995422363,NA,NA
2004-03-22,22,3,2004,"CapeByron",NA,NA,NA
2004-03-22,22,3,2004,"DiamondHead",NA,NA,NA
2004-03-22,22,3,2004,"EvansHead",NA,NA,NA
2004-03-22,22,3,2004,"NorthSolitary",NA,NA,NA
2004-03-23,23,3,2004,"CapeByron",NA,NA,NA
2004-03-23,23,3,2004,"DiamondHead",NA,NA,NA
2004-03-23,23,3,2004,"EvansHead",NA,NA,NA
2004-03-23,23,3,2004,"NorthSolitary",NA,NA,NA
2004-03-24,24,3,2004,"CapeByron",NA,NA,NA
2004-03-24,24,3,2004,"DiamondHead",NA,NA,NA
2004-03-24,24,3,2004,"EvansHead",NA,NA,NA
2004-03-24,24,3,2004,"NorthSolitary",NA,NA,NA
2004-03-25,25,3,2004,"CapeByron",24.8649997711182,24.9599990844727,-0.0949993133544993
2004-03-25,25,3,2004,"DiamondHead",25.9249992370605,23.9349994659424,1.9899997711181
2004-03-25,25,3,2004,"EvansHead",24.9899997711182,24.5200004577637,0.469999313354499
2004-03-25,25,3,2004,"NorthSolitary",NA,25.2199993133545,NA
2004-03-26,26,3,2004,"CapeByron",NA,24.8500003814697,NA
2004-03-26,26,3,2004,"DiamondHead",25.6949996948242,24.7900009155273,0.9049987792969
2004-03-26,26,3,2004,"EvansHead",NA,25.2900009155273,NA
2004-03-26,26,3,2004,"NorthSolitary",27.5300006866455,25.2150001525879,2.3150005340576
2004-03-27,27,3,2004,"CapeByron",NA,25.0949993133545,NA
2004-03-27,27,3,2004,"DiamondHead",25.6200008392334,24.5799999237061,1.0400009155273
2004-03-27,27,3,2004,"EvansHead",25.2999992370605,25.0049991607666,0.295000076293899
2004-03-27,27,3,2004,"NorthSolitary",26.0499992370605,NA,NA
2004-03-28,28,3,2004,"CapeByron",NA,NA,NA
2004-03-28,28,3,2004,"DiamondHead",25.4899997711182,NA,NA
2004-03-28,28,3,2004,"EvansHead",NA,NA,NA
2004-03-28,28,3,2004,"NorthSolitary",NA,NA,NA
2004-03-29,29,3,2004,"CapeByron",NA,NA,NA
2004-03-29,29,3,2004,"DiamondHead",NA,NA,NA
2004-03-29,29,3,2004,"EvansHead",NA,NA,NA
2004-03-29,29,3,2004,"NorthSolitary",NA,NA,NA
2004-03-30,30,3,2004,"CapeByron",25.7299995422363,25.7800006866455,-0.050001144409201
2004-03-30,30,3,2004,"DiamondHead",25.9500007629395,23.5200004577637,2.4300003051758
2004-03-30,30,3,2004,"EvansHead",25.9200000762939,25.8199996948242,0.100000381469698
2004-03-30,30,3,2004,"NorthSolitary",25.8199996948242,24.2299995422363,1.5900001525879
2004-03-31,31,3,2004,"CapeByron",24.6599998474121,NA,NA
2004-03-31,31,3,2004,"DiamondHead",NA,NA,NA
2004-03-31,31,3,2004,"EvansHead",24.7849998474121,24.3950004577637,0.389999389648398
2004-03-31,31,3,2004,"NorthSolitary",25.9549999237061,NA,NA
2004-04-01,1,4,2004,"CapeByron",25.0450000762939,24.4050006866455,0.639999389648398
2004-04-01,1,4,2004,"DiamondHead",27.4650001525879,NA,NA
2004-04-01,1,4,2004,"EvansHead",25.1900005340576,22.8150005340576,2.375
2004-04-01,1,4,2004,"NorthSolitary",26.125,24.1100006103516,2.0149993896484
2004-04-02,2,4,2004,"CapeByron",NA,NA,NA
2004-04-02,2,4,2004,"DiamondHead",NA,NA,NA
2004-04-02,2,4,2004,"EvansHead",NA,NA,NA
2004-04-02,2,4,2004,"NorthSolitary",NA,NA,NA
2004-04-03,3,4,2004,"CapeByron",25.9349994659424,25.2999992370605,0.6350002288819
2004-04-03,3,4,2004,"DiamondHead",NA,NA,NA
2004-04-03,3,4,2004,"EvansHead",25.8950004577637,NA,NA
2004-04-03,3,4,2004,"NorthSolitary",26.3349990844727,23.0499992370605,3.2849998474122
2004-04-04,4,4,2004,"CapeByron",NA,NA,NA
2004-04-04,4,4,2004,"DiamondHead",NA,NA,NA
2004-04-04,4,4,2004,"EvansHead",26.5949993133545,25.8950004577637,0.699998855590799
2004-04-04,4,4,2004,"NorthSolitary",NA,NA,NA
2004-04-05,5,4,2004,"CapeByron",26.1800003051758,25.4500007629395,0.7299995422363
2004-04-05,5,4,2004,"DiamondHead",NA,NA,NA
2004-04-05,5,4,2004,"EvansHead",NA,NA,NA
2004-04-05,5,4,2004,"NorthSolitary",NA,NA,NA
2004-04-06,6,4,2004,"CapeByron",NA,25.3500003814697,NA
2004-04-06,6,4,2004,"DiamondHead",NA,NA,NA
2004-04-06,6,4,2004,"EvansHead",NA,NA,NA
2004-04-06,6,4,2004,"NorthSolitary",NA,23.6499996185303,NA
2004-04-07,7,4,2004,"CapeByron",26.6550006866455,26.5499992370605,0.105001449585
2004-04-07,7,4,2004,"DiamondHead",NA,NA,NA
2004-04-07,7,4,2004,"EvansHead",27.9300003051758,24.6100006103516,3.3199996948242
2004-04-07,7,4,2004,"NorthSolitary",NA,NA,NA
2004-04-08,8,4,2004,"CapeByron",NA,NA,NA
2004-04-08,8,4,2004,"DiamondHead",NA,21.4200000762939,NA
2004-04-08,8,4,2004,"EvansHead",NA,NA,NA
